Gene name,Gene stable ID,Mouse gene name,Mouse gene stable ID
,ENSMODG00000016043,Or2h1b,ENSMUSG00000091601
,ENSMODG00000016043,Or2h2,ENSMUSG00000056600
,ENSMODG00000016043,Or2h2b-ps1,ENSMUSG00000090556
,ENSMODG00000016043,Or2h1,ENSMUSG00000095377
,ENSMODG00000016043,Or2h2c,ENSMUSG00000096477
,ENSMODG00000030275,,
RPE65,ENSMODG00000000710,Rpe65,ENSMUSG00000028174
,ENSMODG00000004432,Il25,ENSMUSG00000040770
CPLX3,ENSMODG00000009288,Cplx3,ENSMUSG00000039714
FLOT1,ENSMODG00000015865,Flot1,ENSMUSG00000059714
,ENSMODG00000044544,,
PSME3,ENSMODG00000051476,Psme3,ENSMUSG00000078652
PRRC2C,ENSMODG00000003772,Prrc2c,ENSMUSG00000040225
,ENSMODG00000048002,Zscan12,ENSMUSG00000036721
,ENSMODG00000027900,,
,ENSMODG00000031440,,
,ENSMODG00000049380,,
ULK3,ENSMODG00000009282,Ulk3,ENSMUSG00000032308
,ENSMODG00000048631,,
,ENSMODG00000014740,,
AK8,ENSMODG00000012561,Ak8,ENSMUSG00000026807
,ENSMODG00000004428,Cmtm5,ENSMUSG00000040759
GABBR1,ENSMODG00000016036,Gabbr1,ENSMUSG00000024462
,ENSMODG00000034546,,
,ENSMODG00000013904,,
COL12A1,ENSMODG00000018507,Col12a1,ENSMUSG00000032332
ITCH,ENSMODG00000002732,Itch,ENSMUSG00000027598
GPATCH1,ENSMODG00000012226,Gpatch1,ENSMUSG00000063808
,ENSMODG00000046436,,
SALL1,ENSMODG00000013114,Sall1,ENSMUSG00000031665
IER3,ENSMODG00000044250,Ier3,ENSMUSG00000003541
ZSCAN23,ENSMODG00000008321,,
CCDC25,ENSMODG00000015976,Ccdc25,ENSMUSG00000022035
DNAH6,ENSMODG00000015555,Dnah6,ENSMUSG00000052861
,ENSMODG00000038436,,
,ENSMODG00000039147,,
MARVELD1,ENSMODG00000003911,Marveld1,ENSMUSG00000044345
HELZ,ENSMODG00000004034,Helz,ENSMUSG00000020721
,ENSMODG00000040507,,
,ENSMODG00000025681,Alox12,ENSMUSG00000000320
,ENSMODG00000039792,,
,ENSMODG00000051549,,
ADAM17,ENSMODG00000014726,Adam17,ENSMUSG00000052593
,ENSMODG00000007282,Gga3,ENSMUSG00000020740
,ENSMODG00000003917,Avpi1,ENSMUSG00000018821
,ENSMODG00000041421,,
,ENSMODG00000010961,,
,ENSMODG00000040539,,
,ENSMODG00000000721,,
,ENSMODG00000027963,,
SCAMP2,ENSMODG00000009273,Scamp2,ENSMUSG00000040188
,ENSMODG00000045728,,
MOG,ENSMODG00000016030,Mog,ENSMUSG00000076439
,ENSMODG00000043097,,
PI4K2A,ENSMODG00000003931,Pi4k2a,ENSMUSG00000025178
,ENSMODG00000033707,,
SPACA9,ENSMODG00000012565,Spaca9,ENSMUSG00000026809
,ENSMODG00000045153,,
,ENSMODG00000040010,,
,ENSMODG00000015064,Becn1,ENSMUSG00000035086
,ENSMODG00000015064,Becn2,ENSMUSG00000104158
,ENSMODG00000003668,Tiprl,ENSMUSG00000040843
,ENSMODG00000008247,,
DYNLRB1,ENSMODG00000002702,Dynlrb1,ENSMUSG00000047459
,ENSMODG00000034325,,
BLTP3A,ENSMODG00000013895,Uhrf1bp1,ENSMUSG00000039512
,ENSMODG00000038091,,
IAH1,ENSMODG00000045560,Iah1,ENSMUSG00000062054
,ENSMODG00000047910,,
SLK,ENSMODG00000010985,Slk,ENSMUSG00000025060
,ENSMODG00000046921,,
,ENSMODG00000002145,Mast2,ENSMUSG00000003810
MYOC,ENSMODG00000003796,Myoc,ENSMUSG00000026697
,ENSMODG00000040445,,
SEL1L,ENSMODG00000003714,Sel1l,ENSMUSG00000020964
,ENSMODG00000036579,,
,ENSMODG00000016024,Polr1has,ENSMUSG00000036214
DDR1,ENSMODG00000015860,Ddr1,ENSMUSG00000003534
MFSD6L,ENSMODG00000008213,Mfsd6l,ENSMUSG00000048329
,ENSMODG00000039982,L1td1,ENSMUSG00000087166
,ENSMODG00000046231,,
CNTD1,ENSMODG00000024176,Cntd1,ENSMUSG00000078653
,ENSMODG00000043830,,
MORN4,ENSMODG00000003942,Morn4,ENSMUSG00000049670
U6,ENSMODG00000026035,Gm24878,ENSMUSG00000089407
MAP1LC3A,ENSMODG00000002694,Map1lc3a,ENSMUSG00000027602
,ENSMODG00000037255,,
CCDC42,ENSMODG00000008205,Ccdc42,ENSMUSG00000045915
POLR1H,ENSMODG00000016023,Polr1h,ENSMUSG00000036315
,ENSMODG00000040341,,
COA3,ENSMODG00000015055,Coa3,ENSMUSG00000017188
METTL13,ENSMODG00000003886,Eef1aknmt,ENSMUSG00000026694
,ENSMODG00000041235,,
PIGU,ENSMODG00000002683,Pigu,ENSMUSG00000038383
,ENSMODG00000044010,,
mdo-mir-7276,ENSMODG00000048153,,
RHPN2,ENSMODG00000012240,Rhpn2,ENSMUSG00000030494
TSC1,ENSMODG00000012592,Tsc1,ENSMUSG00000026812
,ENSMODG00000043810,L1td1,ENSMUSG00000087166
MPI,ENSMODG00000009245,Mpi,ENSMUSG00000032306
STON2,ENSMODG00000003722,Ston2,ENSMUSG00000020961
PSMD12,ENSMODG00000003986,Psmd12,ENSMUSG00000020720
,ENSMODG00000016021,Ppp1r11,ENSMUSG00000036398
HOGA1,ENSMODG00000003963,Hoga1,ENSMUSG00000025176
,ENSMODG00000044621,,
,ENSMODG00000038403,,
TAF11,ENSMODG00000051190,Taf11,ENSMUSG00000024218
,ENSMODG00000037722,,
GTF2H4,ENSMODG00000015851,Gtf2h4,ENSMUSG00000001524
,ENSMODG00000048080,Rnf39,ENSMUSG00000036492
,ENSMODG00000026344,,
WNK4,ENSMODG00000015051,Wnk4,ENSMUSG00000035112
,ENSMODG00000026637,,
,ENSMODG00000003862,Orm1,ENSMUSG00000039196
,ENSMODG00000003862,Orm3,ENSMUSG00000028359
,ENSMODG00000003862,Orm2,ENSMUSG00000061540
TP53INP2,ENSMODG00000002664,Trp53inp2,ENSMUSG00000038375
GTF2A1,ENSMODG00000003731,Gtf2a1,ENSMUSG00000020962
,ENSMODG00000003970,4933411K16Rik,ENSMUSG00000090369
,ENSMODG00000050210,,
SH3PXD2A,ENSMODG00000011016,Sh3pxd2a,ENSMUSG00000053617
GFI1B,ENSMODG00000012600,Gfi1b,ENSMUSG00000026815
FAAP24,ENSMODG00000012243,Faap24,ENSMUSG00000030493
DNM3,ENSMODG00000003962,Dnm3,ENSMUSG00000040265
mdo-mir-12303,ENSMODG00000043622,,
,ENSMODG00000023828,Trim40,ENSMUSG00000073399
ANKRD2,ENSMODG00000003989,Ankrd2,ENSMUSG00000025172
FAM219B,ENSMODG00000038429,Fam219b,ENSMUSG00000032305
,ENSMODG00000003958,Col27a1,ENSMUSG00000045672
,ENSMODG00000007979,Clca1,ENSMUSG00000028255
WLS,ENSMODG00000000754,Wls,ENSMUSG00000028173
SNORA79,ENSMODG00000026399,Gm25848,ENSMUSG00000080440
SNORA79,ENSMODG00000026399,Gm24241,ENSMUSG00000088412
SNORA79,ENSMODG00000026399,Gm25776,ENSMUSG00000080365
SNORA79,ENSMODG00000026399,Gm23987,ENSMUSG00000080689
CPSF3,ENSMODG00000014703,Cpsf3,ENSMUSG00000054309
DIAPH1,ENSMODG00000010684,Diaph1,ENSMUSG00000024456
MYH6,ENSMODG00000004422,Myh6,ENSMUSG00000040752
,ENSMODG00000036388,,
,ENSMODG00000046398,,
,ENSMODG00000038239,,
,ENSMODG00000043480,,
mdo-mir-455,ENSMODG00000022441,Mir455,ENSMUSG00000070102
,ENSMODG00000042353,Cox5a,ENSMUSG00000000088
NUP85,ENSMODG00000007246,Nup85,ENSMUSG00000020739
,ENSMODG00000035190,,
TRIM10,ENSMODG00000016017,Trim10,ENSMUSG00000073400
VPS25,ENSMODG00000024174,Vps25,ENSMUSG00000078656
,ENSMODG00000040800,,
PITPNC1,ENSMODG00000003961,Pitpnc1,ENSMUSG00000040430
,ENSMODG00000013225,Nid2,ENSMUSG00000021806
GTF3C5,ENSMODG00000012620,Gtf3c5,ENSMUSG00000026816
IPP,ENSMODG00000002208,Ipp,ENSMUSG00000028696
VARS2,ENSMODG00000015848,Vars2,ENSMUSG00000038838
RPP25,ENSMODG00000041861,Rpp25,ENSMUSG00000062309
,ENSMODG00000015038,Ramp2,ENSMUSG00000001240
,ENSMODG00000000766,,
NCOA6,ENSMODG00000002651,Ncoa6,ENSMUSG00000038369
KIF12,ENSMODG00000003966,Kif12,ENSMUSG00000028357
GRIN1,ENSMODG00000017181,Grin1,ENSMUSG00000026959
,ENSMODG00000007923,Clca1,ENSMUSG00000028255
,ENSMODG00000046246,,
CEP89,ENSMODG00000012246,Cep89,ENSMUSG00000023072
ANKS1A,ENSMODG00000013855,Anks1,ENSMUSG00000024219
,ENSMODG00000037472,,
,ENSMODG00000042679,,
NEURL1,ENSMODG00000011020,Neurl1a,ENSMUSG00000006435
,ENSMODG00000047539,,
GNG12,ENSMODG00000000771,Gng12,ENSMUSG00000036402
,ENSMODG00000048315,Arpc1a,ENSMUSG00000029621
RTRAF,ENSMODG00000013211,Rtraf,ENSMUSG00000021807
SCAMP5,ENSMODG00000041574,Scamp5,ENSMUSG00000040722
,ENSMODG00000003614,Ppp3r1,ENSMUSG00000033953
mdo-mir-214,ENSMODG00000025891,Mir214,ENSMUSG00000065516
TSHR,ENSMODG00000003767,Tshr,ENSMUSG00000020963
TMEM69,ENSMODG00000043204,Tmem69,ENSMUSG00000055900
MMS19,ENSMODG00000004099,Mms19,ENSMUSG00000025159
MIR199A2,ENSMODG00000022364,Mir199a-2,ENSMUSG00000070126
CALHM3,ENSMODG00000011027,Calhm3,ENSMUSG00000094219
,ENSMODG00000041051,L1td1,ENSMUSG00000087166
,ENSMODG00000041640,,
CALHM1,ENSMODG00000011033,Calhm1,ENSMUSG00000079258
TRIM15,ENSMODG00000016004,Trim15,ENSMUSG00000050747
GADD45A,ENSMODG00000000788,Gadd45a,ENSMUSG00000036390
PIGC,ENSMODG00000024981,Pigc,ENSMUSG00000026698
AMBP,ENSMODG00000004020,Ambp,ENSMUSG00000028356
,ENSMODG00000018503,Cox7a2,ENSMUSG00000032330
,ENSMODG00000003621,Rpl29,ENSMUSG00000048758
,ENSMODG00000003621,Gm3550,ENSMUSG00000078240
,ENSMODG00000038510,,
PPCDC,ENSMODG00000009164,Ppcdc,ENSMUSG00000063849
GGT7,ENSMODG00000002630,Ggt7,ENSMUSG00000027603
NOL11,ENSMODG00000003956,Nol11,ENSMUSG00000018433
,ENSMODG00000049405,,
,ENSMODG00000050814,,
,ENSMODG00000025660,Ren1,ENSMUSG00000070645
PNO1,ENSMODG00000003567,Pno1,ENSMUSG00000020116
ANKRD45,ENSMODG00000004070,Ankrd45,ENSMUSG00000044835
EZH1,ENSMODG00000015033,Ezh1,ENSMUSG00000006920
CALHM2,ENSMODG00000011040,Calhm2,ENSMUSG00000033033
,ENSMODG00000039430,,
GPBP1L1,ENSMODG00000002239,Gpbp1l1,ENSMUSG00000034042
,ENSMODG00000042850,,
FRMD6,ENSMODG00000013207,Frmd6,ENSMUSG00000048285
,ENSMODG00000015242,C2cd6,ENSMUSG00000072295
,ENSMODG00000007222,Sumo2,ENSMUSG00000020738
,ENSMODG00000048934,,
,ENSMODG00000050573,,
,ENSMODG00000036954,,
DNAAF10,ENSMODG00000003598,Dnaaf10,ENSMUSG00000078970
,ENSMODG00000047062,,
,ENSMODG00000037682,,
,ENSMODG00000041894,,
,ENSMODG00000025215,Mthfsl,ENSMUSG00000079427
,ENSMODG00000025215,Mthfs,ENSMUSG00000066442
mdo-mir-12325,ENSMODG00000050625,,
,ENSMODG00000037884,L1td1,ENSMUSG00000087166
U6,ENSMODG00000026605,Gm24393,ENSMUSG00000088760
TMEM30A,ENSMODG00000018502,Tmem30a,ENSMUSG00000032328
,ENSMODG00000039836,,
SLC7A9,ENSMODG00000012256,Slc7a9,ENSMUSG00000030492
C1D,ENSMODG00000003561,C1d,ENSMUSG00000000581
,ENSMODG00000009351,Icam2,ENSMUSG00000001029
,ENSMODG00000045368,,
,ENSMODG00000009156,1700017B05Rik,ENSMUSG00000032300
,ENSMODG00000049223,,
Metazoa_SRP,ENSMODG00000046483,,
ACSS2,ENSMODG00000002614,Acss2,ENSMUSG00000027605
JPT1,ENSMODG00000049425,Jpt1,ENSMUSG00000020737
,ENSMODG00000039707,,
TRIM26,ENSMODG00000015993,Trim26,ENSMUSG00000024457
U1,ENSMODG00000021939,Gm24291,ENSMUSG00000088258
U1,ENSMODG00000021939,Gm22220,ENSMUSG00000064605
U1,ENSMODG00000021939,Gm26442,ENSMUSG00000064522
U1,ENSMODG00000021939,Gm23470,ENSMUSG00000087754
U1,ENSMODG00000021939,Gm25280,ENSMUSG00000087894
,ENSMODG00000008041,Clca3a2,ENSMUSG00000028262
,ENSMODG00000008041,Clca3a1,ENSMUSG00000056025
,ENSMODG00000008041,Clca3b,ENSMUSG00000037033
,ENSMODG00000013198,Tfec,ENSMUSG00000029553
,ENSMODG00000049795,,
,ENSMODG00000043382,,
,ENSMODG00000036858,,
ZDHHC16,ENSMODG00000004177,Zdhhc16,ENSMUSG00000025157
,ENSMODG00000038185,2300002M23Rik,ENSMUSG00000039269
,ENSMODG00000013839,Tcp11x2,ENSMUSG00000058252
SERBP1,ENSMODG00000000802,Serbp1,ENSMUSG00000036371
TMX1,ENSMODG00000013196,Tmx1,ENSMUSG00000021072
,ENSMODG00000002257,Ccdc17,ENSMUSG00000034035
CEP128,ENSMODG00000004554,Cep128,ENSMUSG00000061533
,ENSMODG00000023799,Cdsn,ENSMUSG00000039518
NT5C,ENSMODG00000007187,Nt5c,ENSMUSG00000020736
,ENSMODG00000003554,Etaa1,ENSMUSG00000016984
,ENSMODG00000023819,,
TDRD12,ENSMODG00000012286,Tdrd12,ENSMUSG00000030491
FILIP1,ENSMODG00000018497,Filip1,ENSMUSG00000034898
,ENSMODG00000006013,Alox12,ENSMUSG00000000320
,ENSMODG00000012236,,
ZNF618,ENSMODG00000004063,Zfp618,ENSMUSG00000028358
,ENSMODG00000038734,L1td1,ENSMUSG00000087166
PSORS1C2,ENSMODG00000015834,Psors1c2,ENSMUSG00000024409
,ENSMODG00000027808,,
,ENSMODG00000046451,,
,ENSMODG00000040351,,
,ENSMODG00000049287,,
,ENSMODG00000040464,,
,ENSMODG00000023910,Eef1g,ENSMUSG00000071644
SFRP1,ENSMODG00000010484,Sfrp1,ENSMUSG00000031548
EXOSC1,ENSMODG00000004213,Exosc1,ENSMUSG00000034321
,ENSMODG00000037749,,
,ENSMODG00000044491,,
U6,ENSMODG00000038351,Gm55671,ENSMUSG00002075172
,ENSMODG00000041795,,
SUCLG1,ENSMODG00000015485,Suclg1,ENSMUSG00000052738
GSS,ENSMODG00000002598,Gss,ENSMUSG00000027610
PFKFB2,ENSMODG00000002191,Pfkfb2,ENSMUSG00000026409
SLC16A5,ENSMODG00000007170,Slc16a5,ENSMUSG00000045775
,ENSMODG00000037927,,
CNTNAP1,ENSMODG00000015017,Cntnap1,ENSMUSG00000017167
TRIM39,ENSMODG00000015977,Trim39,ENSMUSG00000045409
,ENSMODG00000044306,,
,ENSMODG00000002288,Nasp,ENSMUSG00000028693
,ENSMODG00000051274,,
ALOX15,ENSMODG00000005718,Alox15,ENSMUSG00000018924
COMMD4,ENSMODG00000009018,Commd4,ENSMUSG00000032299
,ENSMODG00000044937,,
BPTF,ENSMODG00000003866,Bptf,ENSMUSG00000040481
,ENSMODG00000012288,Nudt19,ENSMUSG00000034875
,ENSMODG00000004242,Pgam1,ENSMUSG00000011752
,ENSMODG00000000859,Il12rb2,ENSMUSG00000018341
,ENSMODG00000050107,,
,ENSMODG00000043797,,
,ENSMODG00000002200,,
,ENSMODG00000042634,,
TRIM9,ENSMODG00000013160,Trim9,ENSMUSG00000021071
,ENSMODG00000002575,,
,ENSMODG00000007158,Trim80,ENSMUSG00000070332
mdo-mir-7278,ENSMODG00000048120,,
,ENSMODG00000029367,,
,ENSMODG00000037507,,
,ENSMODG00000046352,,
PDCD11,ENSMODG00000011077,Pdcd11,ENSMUSG00000025047
,ENSMODG00000038175,L1td1,ENSMUSG00000087166
,ENSMODG00000047292,,
,ENSMODG00000040913,,
,ENSMODG00000038068,,
,ENSMODG00000029255,,
,ENSMODG00000037025,,
,ENSMODG00000000877,Il23r,ENSMUSG00000049093
AKR1A1,ENSMODG00000002355,Akr1a1,ENSMUSG00000028692
,ENSMODG00000002211,,
,ENSMODG00000037572,,
,ENSMODG00000046991,,
KCTD2,ENSMODG00000007146,Kctd2,ENSMUSG00000016940
RGS9BP,ENSMODG00000023490,Rgs9bp,ENSMUSG00000056043
,ENSMODG00000043299,,
,ENSMODG00000046197,,
mdo-mir-208a,ENSMODG00000025861,Mir208a,ENSMUSG00000065432
PELP1,ENSMODG00000005708,Pelp1,ENSMUSG00000018921
mdo-mir-208b,ENSMODG00000026190,Mir208b,ENSMUSG00000077928
U2,ENSMODG00000041993,,
RRP12,ENSMODG00000004315,Rrp12,ENSMUSG00000035049
,ENSMODG00000050756,,
,ENSMODG00000048280,L1td1,ENSMUSG00000087166
HDAC3,ENSMODG00000010634,Hdac3,ENSMUSG00000024454
SCUBE3,ENSMODG00000013831,Scube3,ENSMUSG00000038677
,ENSMODG00000048106,,
CCR10,ENSMODG00000014987,Ccr10,ENSMUSG00000044052
,ENSMODG00000049167,,
,ENSMODG00000035283,,
U6,ENSMODG00000021606,,
,ENSMODG00000028330,,
,ENSMODG00000049328,,
,ENSMODG00000044173,,
,ENSMODG00000002541,,
,ENSMODG00000049838,,
,ENSMODG00000044600,,
,ENSMODG00000039377,,
NEIL1,ENSMODG00000009002,Neil1,ENSMUSG00000032298
NGDN,ENSMODG00000004257,Ngdn,ENSMUSG00000022204
U6,ENSMODG00000027285,,
PRDX1,ENSMODG00000002382,,
,ENSMODG00000002230,C4bp,ENSMUSG00000026405
,ENSMODG00000002230,Zp3r,ENSMUSG00000042554
,ENSMODG00000042917,Atp5h,ENSMUSG00000034566
PLEKHH3,ENSMODG00000014981,Plekhh3,ENSMUSG00000035172
,ENSMODG00000034482,,
,ENSMODG00000039841,,
,ENSMODG00000046086,,
MEIS1,ENSMODG00000003396,Meis1,ENSMUSG00000020160
SNORD104,ENSMODG00000027002,Snord104,ENSMUSG00000065126
SH3GLB1,ENSMODG00000008125,Sh3glb1,ENSMUSG00000037062
,ENSMODG00000000883,Slc35d1,ENSMUSG00000028521
,ENSMODG00000045699,,
,ENSMODG00000040481,,
,ENSMODG00000038611,,
,ENSMODG00000040393,,
,ENSMODG00000029242,,
U2,ENSMODG00000045325,,
,ENSMODG00000039402,Frat1,ENSMUSG00000067199
,ENSMODG00000039402,Peg12,ENSMUSG00000070526
,ENSMODG00000039402,Frat2,ENSMUSG00000047604
,ENSMODG00000041776,,
,ENSMODG00000049803,,
,ENSMODG00000037618,,
,ENSMODG00000047047,,
,ENSMODG00000043933,,
,ENSMODG00000036777,,
MRPL58,ENSMODG00000037852,Mrpl58,ENSMUSG00000018858
ZFHX2,ENSMODG00000004244,Zfhx2,ENSMUSG00000040721
,ENSMODG00000028190,Dio2,ENSMUSG00000007682
RGS3,ENSMODG00000004164,Rgs3,ENSMUSG00000059810
MAN2C1,ENSMODG00000008990,Man2c1,ENSMUSG00000032295
MMACHC,ENSMODG00000002391,Mmachc,ENSMUSG00000028690
ANKRD27,ENSMODG00000012322,Ankrd27,ENSMUSG00000034867
ZMYND19,ENSMODG00000017172,Zmynd19,ENSMUSG00000026974
,ENSMODG00000048015,,
DNAI4,ENSMODG00000000951,Dnai4,ENSMUSG00000035126
,ENSMODG00000046110,,
,ENSMODG00000045472,,
CEL,ENSMODG00000012628,Cel,ENSMUSG00000026818
mdo-mir-499,ENSMODG00000026814,Mir499,ENSMUSG00000076312
,ENSMODG00000045011,,
,ENSMODG00000036764,,
mdo-mir-12297j,ENSMODG00000036592,,
,ENSMODG00000002282,Cd55b,ENSMUSG00000026401
,ENSMODG00000002282,Cd55,ENSMUSG00000026399
,ENSMODG00000042857,,
,ENSMODG00000036721,,
,ENSMODG00000036707,,
CDR2L,ENSMODG00000007121,Cdr2l,ENSMUSG00000050910
,ENSMODG00000033744,,
,ENSMODG00000017170,Dph7,ENSMUSG00000026975
,ENSMODG00000005657,Arrb2,ENSMUSG00000060216
THTPA,ENSMODG00000003828,Thtpa,ENSMUSG00000045691
ARHGAP19,ENSMODG00000004364,Arhgap19,ENSMUSG00000025154
SNORA50C,ENSMODG00000026730,Gm22711,ENSMUSG00000080540
,ENSMODG00000038645,,
,ENSMODG00000037389,,
TUBG1,ENSMODG00000014971,Tubg1,ENSMUSG00000035198
,ENSMODG00000038605,,
,ENSMODG00000038287,,
KISS1,ENSMODG00000025661,Kiss1,ENSMUSG00000116158
KISS1,ENSMODG00000025661,Gm28040,ENSMUSG00000115958
,ENSMODG00000008134,Selenof,ENSMUSG00000037072
PYGL,ENSMODG00000013150,Pygl,ENSMUSG00000021069
MRPL41,ENSMODG00000023279,Mrpl41,ENSMUSG00000036850
HID1,ENSMODG00000007110,Hid1,ENSMUSG00000034586
,ENSMODG00000002397,Ccdc163,ENSMUSG00000028689
,ENSMODG00000039231,,
DYNLT5,ENSMODG00000042313,Dynlt5,ENSMUSG00000028523
MED11,ENSMODG00000037139,Med11,ENSMUSG00000018923
,ENSMODG00000049277,,
SPRED2,ENSMODG00000003380,Spred2,ENSMUSG00000045671
ATP5MK,ENSMODG00000025729,Atp5md,ENSMUSG00000071528
AP1G2,ENSMODG00000003822,Ap1g2,ENSMUSG00000040701
,ENSMODG00000040994,L1td1,ENSMUSG00000087166
TEX2,ENSMODG00000009324,Tex2,ENSMUSG00000040548
HS2ST1,ENSMODG00000008154,Hs2st1,ENSMUSG00000040151
,ENSMODG00000042501,4933430I17Rik,ENSMUSG00000058046
RELL2,ENSMODG00000010603,Rell2,ENSMUSG00000044024
SIN3A,ENSMODG00000008922,Sin3a,ENSMUSG00000042557
,ENSMODG00000040075,,
ZNF638,ENSMODG00000010964,Zfp638,ENSMUSG00000030016
,ENSMODG00000037099,,
TAF5,ENSMODG00000011095,Taf5,ENSMUSG00000025049
SENP6,ENSMODG00000018495,Senp6,ENSMUSG00000034252
,ENSMODG00000029198,Tex50,ENSMUSG00000049160
NRXN3,ENSMODG00000005150,Nrxn3,ENSMUSG00000066392
mdo-mir-7274,ENSMODG00000044085,,
,ENSMODG00000047115,,
ACTR2,ENSMODG00000003364,Actr2,ENSMUSG00000020152
,ENSMODG00000004358,,
,ENSMODG00000039087,,
,ENSMODG00000041241,Otop3,ENSMUSG00000018862
TRPC4AP,ENSMODG00000001878,Trpc4ap,ENSMUSG00000038324
mdo-mir-7246,ENSMODG00000045639,,
CCHCR1,ENSMODG00000015829,Cchcr1,ENSMUSG00000040312
PCGF6,ENSMODG00000011120,Pcgf6,ENSMUSG00000025050
ZNF76,ENSMODG00000013806,Zfp523,ENSMUSG00000024220
,ENSMODG00000046891,,
,ENSMODG00000037823,Cxcl16,ENSMUSG00000018920
,ENSMODG00000046098,,
TESK2,ENSMODG00000002412,Tesk2,ENSMUSG00000033985
JPH4,ENSMODG00000003787,Jph4,ENSMUSG00000022208
,ENSMODG00000027646,,
OTOP2,ENSMODG00000007054,Otop2,ENSMUSG00000050201
PAIP2B,ENSMODG00000011188,Paip2b,ENSMUSG00000045896
,ENSMODG00000047558,,
,ENSMODG00000027755,,
ALAD,ENSMODG00000004392,Alad,ENSMUSG00000028393
INA,ENSMODG00000011125,Ina,ENSMUSG00000034336
ST6GALNAC2,ENSMODG00000009300,St6galnac2,ENSMUSG00000057286
,ENSMODG00000040230,,
NAGK,ENSMODG00000011200,Nagk,ENSMUSG00000034744
USH1G,ENSMODG00000007035,Ush1g,ENSMUSG00000045288
LMO4,ENSMODG00000008163,Lmo4,ENSMUSG00000028266
U5,ENSMODG00000051363,,
,ENSMODG00000047741,,
RETREG3,ENSMODG00000014932,Retreg3,ENSMUSG00000017802
PTPN9,ENSMODG00000008873,Ptpn9,ENSMUSG00000032290
DEF6,ENSMODG00000013789,Def6,ENSMUSG00000002257
,ENSMODG00000039125,,
SGIP1,ENSMODG00000001029,Sgip1,ENSMUSG00000028524
U6,ENSMODG00000026085,Gm55959,ENSMUSG00002076756
DHRS2,ENSMODG00000003768,Dhrs2,ENSMUSG00000022209
,ENSMODG00000040514,,
TOE1,ENSMODG00000002430,Toe1,ENSMUSG00000028688
FADS6,ENSMODG00000049018,Fads6,ENSMUSG00000044788
FCHSD1,ENSMODG00000010585,Fchsd1,ENSMUSG00000038524
HDHD3,ENSMODG00000023373,Hdhd3,ENSMUSG00000038422
,ENSMODG00000011153,,
,ENSMODG00000027492,BC035947,ENSMUSG00000090486
,ENSMODG00000036836,,
,ENSMODG00000003718,Dhrs2,ENSMUSG00000022209
RAB1A,ENSMODG00000003340,Rab1a,ENSMUSG00000020149
,ENSMODG00000044336,Tex261,ENSMUSG00000014748
,ENSMODG00000005200,Rnase13,ENSMUSG00000068392
U6,ENSMODG00000043519,,
,ENSMODG00000050600,,
ZMYND15,ENSMODG00000005616,Zmynd15,ENSMUSG00000040829
,ENSMODG00000035935,,
PPARD,ENSMODG00000013778,Ppard,ENSMUSG00000002250
,ENSMODG00000015456,Ctnna2,ENSMUSG00000063063
,ENSMODG00000038847,,
,ENSMODG00000003315,Cep68,ENSMUSG00000044066
,ENSMODG00000046267,Lyrm1,ENSMUSG00000030922
FDXR,ENSMODG00000006942,,
SNUPN,ENSMODG00000008852,Snupn,ENSMUSG00000055334
,ENSMODG00000025986,,
,ENSMODG00000002459,,
BSPRY,ENSMODG00000004402,Bspry,ENSMUSG00000028392
,ENSMODG00000003691,Dhrs4,ENSMUSG00000022210
,ENSMODG00000051429,,
,ENSMODG00000038752,1810010H24Rik,ENSMUSG00000078607
,ENSMODG00000014923,Psmc3ip,ENSMUSG00000019303
SNORD1C,ENSMODG00000022215,Snord1b,ENSMUSG00000077604
SNORD1C,ENSMODG00000022215,Gm24253,ENSMUSG00000065635
SNORD1C,ENSMODG00000022215,Snord1c,ENSMUSG00000065640
,ENSMODG00000032686,,
,ENSMODG00000031483,,
ATP6V1B1,ENSMODG00000011243,Atp6v1b1,ENSMUSG00000006269
,ENSMODG00000050582,,
,ENSMODG00000025195,Aldoart1,ENSMUSG00000059343
,ENSMODG00000025195,Aldoa,ENSMUSG00000030695
,ENSMODG00000025195,Aldoart2,ENSMUSG00000063129
GRIN2C,ENSMODG00000006915,Grin2c,ENSMUSG00000020734
SLC1A4,ENSMODG00000003310,Slc1a4,ENSMUSG00000020142
,ENSMODG00000037342,,
,ENSMODG00000038974,,
,ENSMODG00000003897,,
,ENSMODG00000002308,Cr1l,ENSMUSG00000016481
CNNM2,ENSMODG00000011165,Cnnm2,ENSMUSG00000064105
,ENSMODG00000041080,,
CYGB,ENSMODG00000009290,Cygb,ENSMUSG00000020810
IMP3,ENSMODG00000025193,Imp3,ENSMUSG00000032288
WDR31,ENSMODG00000004416,Wdr31,ENSMUSG00000028391
,ENSMODG00000030428,,
,ENSMODG00000040140,,
,ENSMODG00000049114,,
,ENSMODG00000013771,Fance,ENSMUSG00000007570
,ENSMODG00000001848,Procr,ENSMUSG00000027611
TMEM104,ENSMODG00000042603,Tmem104,ENSMUSG00000045980
TM4SF5,ENSMODG00000005595,Tm4sf5,ENSMUSG00000018919
,ENSMODG00000035659,,
,ENSMODG00000041963,,
,ENSMODG00000046063,,
HPDL,ENSMODG00000025337,Hpdl,ENSMUSG00000043155
SMURF2,ENSMODG00000003804,Smurf2,ENSMUSG00000018363
